17 56
0 13
41 3
24 2
36 36
58 11
30 17
70 21
36 27
66 41
31 49
35 43
69 3
40 39
33 55
53 39
5 0
10 42
47 59
2 30
26 27
4 47
41 6
18 58
53 56
27 20
40 9
74 20
32 21
62 1
66 41
45 18
39 0
43 20
49 54
60 57
57 12
53 52
30 10
13 19
65 32
52 0
66 54
43 56
44 53
33 37
69 47
36 35
30 17
37 2
70 21
15 27
34 16
26 13
27 14
12 54
17 52
55 25
61 25
59 41
28 51
11 25
25 35
5 37
9 30
26 20
36 24
10 27
68 57
45 25
30 33
52 29
11 20
51 52
59 48
17 33
66 5
23 33
20 2
25 6
11 11
11 24
63 53
26 45
46 14
38 30
56 45
14 6
57 34
55 17
34 43
53 34
40 5
6 26
60 4
10 56
30 31
51 4
62 13
47 3
24 36
7 32
3 21
73 2
13 59
19 19
72 19
25 31
22 55
68 27
19 55
36 28
2 18
38 15
45 4
23 43
9 47
14 56
44 19
3 7
14 15
30 55
33 24
54 14
40 17
39 37
29 0
68 5
33 37
60 7
47 27
43 49
0 54
53 16
11 27
7 57
70 54
68 55
46 17
5 47
64 9
6 21
44 41
59 10
63 26
65 41
71 41
48 57
56 44
10 39
8 8
7 59
31 56
26 5
9 51
14 52
49 12
8 50
68 46
2 35
22 10
10 57
48 11
64 20
32 16
9 15
55 18
19 14
44 34
53 27
27 44
69 18
47 31
68 12
54 48
39 3
58 27
49 55
52 57
32 59
39 56
0 54
65 23
1 11
51 1
18 40
6 57
47 14
25 51
11 29
53 21
24 6
59 23
68 17
74 30
71 22
16 47
2 38
65 0
62 18
40 10
30 38
5 42
0 21
26 45
17 5
59 35
28 10
53 16
63 53
57 57
8 33
9 27
36 21
0 30
54 44
18 55
72 51
26 16
0 59
37 34
24 44
60 26
15 30
62 52
14 32
0 38
48 11
35 3
0 49
64 58
26 16
36 43
64 5
18 54
33 47
43 9
7 57
31 46
23 0
61 22
27 20
11 33
12 43
20 12
20 10
1 27
45 37
44 42
71 11
43 7
72 6
67 16
54 3
57 4
62 44
22 45
32 39
29 12
20 6
30 48
15 2
25 27
64 55
1 2
72 49
72 30
68 48
50 52
34 52
72 46
66 2
11 32
71 28
22 44
52 19
12 54
67 56
36 44
63 24
39 38
44 32
31 33
7 56
42 35
36 32
32 8
56 57
34 31
28 2
27 51
12 36
3 34
27 12
9 59
11 31
23 32
17 59
7 51
37 58
0 21
59 16
39 16
42 32
38 50
19 13
32 5
27 28
34 30
44 34
70 43
34 55
73 17
60 0
9 47
47 22
73 5
41 49
16 6
33 9
38 9
29 33
18 45
59 9
46 22
55 46
52 43
61 6
11 56
4 2
4 37
65 43
10 28
74 20
12 17
52 36
33 20
66 30
15 12
35 29
27 49
61 12
15 37
7 49
27 35
72 49
0 43
30 41
22 51
69 41
22 29
36 31
26 38
43 51
70 56
65 14
62 1
72 47
22 5
31 23
33 26
43 37
38 25
11 49
18 30
9 16
64 43
6 59
64 0
34 20
11 46
22 37
48 37
35 33
41 12
69 19
34 57
4 25
14 26
12 0
6 48
27 38
64 15
26 15
46 11
13 43
60 21
35 57
34 25
16 24
50 25
0 12
29 48
4 40
23 27
53 2
9 0
59 6
60 56
35 22
54 14
4 39
0 0
20 21
58 8
71 53
3 48
64 5
