19 5
76 76
49 52
26 0
3 34
69 66
45 15
62 41
32 47
19 19
70 66
11 31
54 4
1 17
65 34
8 51
30 75
38 3
55 42
27 15
68 77
14 59
19 11
52 77
75 63
69 47
74 58
66 47
82 14
34 32
27 78
30 33
24 13
62 50
36 23
31 40
12 0
76 6
74 60
32 69
73 78
32 61
19 14
19 9
25 11
41 20
70 79
58 60
6 29
11 36
54 42
57 45
67 72
8 22
30 52
6 11
0 66
19 1
73 61
50 0
79 71
74 0
54 10
47 67
57 36
14 36
71 58
3 53
84 11
19 12
44 36
67 5
71 58
66 48
80 37
49 74
25 42
67 30
82 34
83 78
2 11
71 59
43 44
63 36
16 44
84 79
21 0
66 54
49 65
9 62
20 1
83 49
70 41
42 21
42 6
24 36
53 68
44 10
75 27
36 47
18 28
61 10
45 54
29 63
55 23
13 56
42 45
63 69
18 64
81 74
41 30
61 19
56 51
26 5
46 10
15 52
50 45
23 60
62 7
33 61
58 22
23 32
2 25
38 36
25 64
47 57
83 79
1 1
40 2
17 71
12 8
66 46
65 26
53 13
26 58
83 61
56 53
8 15
40 53
1 42
28 17
68 26
32 36
67 20
1 11
70 56
83 32
36 1
74 24
46 75
82 1
82 37
83 24
35 16
77 7
58 65
7 46
43 54
81 71
59 68
11 31
47 63
29 45
82 18
60 55
12 67
40 11
74 7
44 29
1 41
15 2
72 14
6 11
3 43
60 18
17 6
39 78
77 5
25 32
84 41
55 15
50 50
19 14
26 15
35 70
13 36
53 31
25 0
45 19
25 42
51 64
39 35
72 0
70 54
40 67
70 6
60 8
51 31
35 14
21 20
53 76
32 59
68 65
71 16
33 19
44 36
59 58
47 63
77 47
1 71
51 53
66 56
12 67
82 66
32 26
34 51
57 78
61 36
23 38
37 73
65 18
70 25
58 30
52 12
61 52
29 9
25 12
66 69
4 56
67 69
78 9
54 7
12 45
74 23
44 75
34 38
14 76
51 31
43 53
82 38
20 33
6 18
8 56
77 27
33 51
70 2
5 31
49 31
65 76
32 32
32 59
26 78
39 77
77 43
0 58
8 78
67 18
1 49
77 30
70 50
9 17
44 62
13 17
37 47
6 78
3 23
9 8
51 68
0 53
55 12
77 64
74 34
3 1
68 59
48 12
5 66
82 53
40 13
23 64
0 29
4 72
49 60
37 37
30 16
62 20
11 33
51 43
17 50
54 39
37 60
56 61
25 63
63 9
6 15
75 28
60 48
82 51
0 53
45 1
22 63
72 43
28 43
55 68
81 29
26 12
23 77
49 69
27 54
57 78
58 10
40 2
41 47
3 16
5 19
22 19
82 52
41 48
55 38
73 38
60 4
12 35
42 40
48 53
76 79
16 65
35 23
16 1
44 58
1 15
48 27
0 58
78 17
26 44
19 31
82 45
44 70
49 70
10 17
67 3
24 20
53 25
82 37
34 66
29 35
14 76
41 0
18 38
11 10
24 21
10 18
8 63
42 65
26 40
0 70
77 60
21 41
59 47
53 24
5 16
54 57
45 72
32 15
81 42
9 35
14 36
29 31
47 51
42 27
6 6
51 72
81 45
1 21
32 40
76 4
40 28
46 73
55 78
57 34
73 38
64 73
79 8
42 12
54 15
67 64
68 12
68 43
76 64
52 76
55 41
71 30
58 30
9 38
36 60
46 28
43 30
17 50
76 8
68 37
30 21
14 41
9 79
45 62
4 15
81 76
26 70
16 4
36 21
7 20
23 54
80 10
16 29
29 8
59 32
16 45
18 40
21 36
84 51
29 69
57 60
61 10
22 79
56 34
27 74
34 9
2 67
41 46
7 71
2 70
56 43
65 63
42 4
38 9
58 45
6 51
4 77
77 63
50 14
25 68
0 2
40 59
40 37
25 37
67 36
69 14
70 10
83 55
51 63
69 13
60 30
80 50
39 46
25 75
38 12
20 28
3 26
56 21
0 52
27 10
81 59
49 49
65 21
71 62
70 46
38 42
61 21
15 41
13 37
52 16
0 38
40 34
49 24
45 35
8 13
11 65
19 49
38 3
70 60
82 4
12 69
25 45
20 54
62 41
38 76
6 55
76 63
20 39
13 21
9 60
61 54
57 22
40 31
8 39
62 68
28 74
56 2
6 0
45 57
67 24
42 60
59 19
82 15
63 64
18 13
54 41
56 10
80 25
43 4
30 58
79 10
63 55
10 23
12 67
8 35
36 70
3 39
45 12
19 37
13 5
29 78
9 59
41 20
73 37
54 12
34 10
49 44
39 37
1 48
49 75
11 7
9 66
63 75
66 6
47 45
24 62
82 32
20 68
54 22
77 32
13 49
52 16
6 74
75 24
40 63
31 39
83 2
16 47
14 43
52 20
41 39
55 7
49 26
32 44
49 72
82 65
53 56
54 19
26 67
63 30
44 37
15 2
18 41
21 75
39 11
55 9
57 26
51 8
59 35
30 57
72 56
25 42
80 26
26 47
13 66
52 1
64 40
43 44
70 7
62 37
35 19
53 33
65 5
80 10
68 62
24 36
65 32
0 62
69 60
70 6
65 61
5 66
73 10
72 40
44 71
50 68
80 68
22 7
65 14
76 13
72 1
56 3
19 28
49 66
6 29
59 32
4 7
78 30
65 78
78 58
17 27
81 69
70 16
61 40
68 36
79 43
68 76
62 66
34 38
29 57
55 65
50 43
40 50
68 64
12 1
48 25
17 17
37 27
45 15
36 65
56 10
46 36
28 5
14 43
55 29
78 45
44 16
3 66
31 12
33 74
41 5
38 18
0 57
17 11
79 6
80 35
43 28
36 11
48 22
44 42
49 37
34 21
12 14
8 6
82 64
25 26
3 41
52 69
75 6
69 22
61 23
76 39
25 44
64 6
79 2
63 52
16 47
63 65
41 19
68 1
46 12
39 51
1 71
11 63
74 74
2 42
0 71
14 61
80 30
21 68
25 62
24 22
83 22
79 79
11 73
6 36
2 12
7 79
76 16
10 68
10 19
53 34
10 30
83 38
57 10
6 40
47 33
47 58
57 31
68 74
73 64
29 19
40 77
38 55
25 10
69 2
64 21
76 55
61 45
78 42
33 56
36 51
54 71
24 56
45 43
76 15
41 67
8 40
79 19
12 58
15 60
71 12
40 54
35 67
68 34
28 68
48 5
15 2
27 60
21 26
7 18
11 47
57 16
48 11
75 5
19 37
14 5
36 37
74 17
84 31
35 47
10 77
0 14
84 42
73 48
27 33
65 21
37 70
36 34
42 4
67 73
35 50
6 25
3 60
63 66
15 10
62 73
69 76
42 75
54 56
18 36
39 46
65 26
12 14
5 21
83 19
27 4
19 30
4 35
10 57
0 25
62 36
17 39
32 3
45 1
