30 11
56 52
45 55
89 82
88 2
60 10
9 72
95 42
7 24
72 11
88 57
25 26
93 15
6 88
58 90
83 38
89 34
98 23
85 25
25 65
93 4
43 67
24 21
40 64
77 32
85 71
55 59
61 3
62 40
77 86
0 85
48 91
70 2
5 24
31 22
57 58
22 10
27 63
80 68
23 20
19 7
26 92
4 12
18 14
96 2
14 33
54 61
51 64
33 64
17 45
79 8
89 95
14 68
37 76
0 54
83 76
71 1
59 66
67 42
81 36
19 3
74 62
42 24
8 5
64 3
25 75
27 87
15 11
98 3
65 33
20 19
95 98
45 32
4 85
77 40
7 27
50 67
58 72
55 30
47 82
11 28
71 64
40 78
91 79
84 61
61 92
30 75
76 68
15 71
90 71
72 35
95 30
94 34
44 97
49 15
6 24
34 95
68 46
28 99
4 99
72 16
30 2
26 16
22 31
10 24
43 20
63 13
33 17
5 63
92 84
84 9
36 36
13 75
57 27
60 21
9 38
59 50
57 6
42 52
38 66
14 91
38 20
87 71
33 14
18 29
46 8
49 94
95 34
73 50
9 95
28 27
7 35
55 10
33 67
38 70
90 34
22 53
82 75
79 87
87 83
42 16
99 55
77 10
51 48
63 41
5 34
73 98
78 50
35 43
77 15
33 37
75 34
12 91
90 17
32 95
74 65
10 70
75 36
35 6
31 23
66 28
37 94
96 80
69 18
5 46
51 41
92 43
47 21
66 94
81 64
35 22
52 48
1 46
38 98
14 60
12 63
50 92
49 74
49 23
78 28
60 85
73 8
63 58
8 86
63 35
51 17
75 52
20 65
25 54
30 82
43 67
70 53
71 52
19 31
29 98
84 85
45 51
26 24
22 9
27 14
94 41
94 86
73 86
35 77
76 98
24 25
91 90
48 79
73 99
85 97
88 61
90 72
96 12
22 60
57 86
95 98
28 11
61 39
72 50
6 91
82 65
57 22
20 74
91 21
45 81
59 96
66 9
90 76
13 12
54 42
76 99
25 91
65 13
53 57
6 56
76 19
27 8
61 39
85 78
72 57
62 7
81 6
59 42
50 46
75 80
19 1
11 97
78 93
28 25
36 28
66 6
89 30
38 81
31 91
89 14
59 74
37 4
59 98
68 14
63 59
34 74
25 13
88 31
83 35
96 41
94 32
87 77
97 10
78 22
64 17
77 5
91 36
60 74
68 29
11 26
28 11
64 78
52 22
83 17
92 75
2 78
54 99
60 72
34 70
99 50
19 43
67 51
0 85
63 82
7 57
74 57
35 6
15 0
45 13
75 57
2 76
66 17
32 42
40 34
44 63
37 16
43 86
7 84
96 41
89 40
36 35
55 31
63 2
85 51
61 62
24 54
69 42
86 67
3 70
95 19
66 79
83 82
96 47
62 88
71 1
62 68
38 91
24 35
20 40
63 10
98 88
80 12
25 19
66 38
6 51
95 98
67 26
77 94
42 74
82 90
66 29
18 53
70 40
36 2
83 89
73 53
94 10
88 89
21 43
49 75
98 42
38 30
90 33
2 95
44 22
35 58
13 6
74 38
80 87
34 89
55 91
66 87
26 24
62 11
38 77
25 35
43 14
23 85
53 92
87 35
88 20
78 72
16 8
28 43
35 70
45 44
53 38
52 67
97 30
75 68
11 19
92 80
47 36
53 21
88 83
64 14
80 39
14 4
88 57
79 74
65 28
65 40
45 35
60 73
16 50
50 37
56 81
26 96
36 60
40 75
40 35
78 83
42 53
63 7
35 35
68 26
40 36
82 95
78 11
62 96
36 9
84 45
88 1
47 19
0 78
53 76
54 46
90 4
9 2
47 93
16 32
36 1
59 90
24 52
48 92
96 14
81 39
92 23
66 96
66 72
3 75
94 38
47 32
99 14
67 21
52 10
10 17
33 20
32 34
38 37
59 55
68 96
89 78
23 14
93 81
70 23
53 43
71 22
26 1
79 1
52 44
29 5
46 42
82 25
26 32
66 71
90 87
62 68
50 13
90 58
81 86
67 20
46 33
6 71
93 46
47 57
75 35
33 72
43 70
13 58
20 87
61 39
94 26
13 3
76 65
76 59
2 72
32 40
95 53
44 80
3 81
42 79
19 38
54 54
30 66
33 71
48 65
78 49
75 83
67 37
52 8
11 69
37 22
74 29
43 31
98 96
16 0
45 29
49 64
5 15
76 27
5 19
66 56
47 55
83 18
17 14
11 9
35 6
24 26
78 36
70 44
28 72
83 27
92 37
76 29
91 19
7 65
82 18
31 26
48 17
21 18
54 79
14 97
40 5
9 42
62 6
67 56
10 70
92 28
64 19
68 54
39 88
1 18
46 12
27 5
20 5
69 78
5 41
15 61
42 26
84 88
63 94
12 95
84 43
36 22
29 50
59 30
4 22
51 34
20 35
24 44
86 84
86 64
62 0
62 38
23 34
48 17
89 68
30 17
80 40
6 55
24 62
28 95
27 38
35 81
25 56
73 46
24 96
65 20
89 47
88 35
15 96
49 5
15 74
89 44
33 61
71 97
70 12
67 5
79 44
91 38
62 85
68 74
14 99
32 3
11 79
82 49
59 62
26 51
0 38
99 63
56 18
24 89
24 31
10 67
71 0
91 94
86 53
94 52
28 71
44 57
34 59
83 29
73 34
45 41
65 14
61 29
41 77
26 30
64 67
72 66
85 82
31 22
64 24
6 42
91 22
22 72
82 86
1 86
56 16
84 10
62 28
83 35
81 73
69 66
5 41
94 34
23 29
19 32
3 90
64 27
42 99
7 40
50 13
24 30
92 9
71 59
43 73
60 68
9 20
64 95
55 20
42 78
31 61
31 50
12 41
57 28
87 88
21 79
51 66
34 35
81 4
96 88
61 50
65 67
28 61
98 34
22 94
63 66
12 24
56 93
89 16
19 34
71 15
39 71
94 44
45 60
39 72
34 78
17 68
93 55
6 16
22 78
39 7
94 90
92 36
73 88
1 98
29 34
8 97
25 57
68 25
36 71
19 30
10 82
62 38
19 81
69 39
20 27
86 74
41 70
17 23
44 85
45 98
75 1
29 60
52 15
87 32
53 97
12 94
88 99
50 99
9 51
53 58
97 43
20 36
5 52
51 32
18 38
19 98
74 72
51 84
44 56
68 17
26 97
5 53
60 29
98 61
41 90
50 8
11 99
88 31
98 67
98 94
20 37
18 71
17 83
85 22
2 28
23 41
89 33
45 6
87 56
90 13
51 0
30 35
58 57
17 70
84 33
14 38
73 50
77 21
58 67
19 48
65 17
87 8
33 5
31 77
15 95
64 33
8 31
16 1
52 73
63 68
49 78
66 83
11 94
33 73
18 37
41 59
41 25
79 54
26 52
25 50
59 71
76 69
22 2
72 95
27 52
71 37
35 60
62 70
29 49
31 9
65 79
4 29
96 60
63 91
38 8
32 49
18 82
22 88
10 76
77 16
93 63
82 7
77 26
76 49
88 20
22 6
24 15
99 1
47 5
54 20
78 4
6 44
0 4
12 67
41 96
20 18
12 59
41 23
78 94
86 16
82 30
10 40
46 86
18 52
98 39
15 42
64 45
63 1
2 46
40 21
70 79
58 25
47 27
38 65
39 82
50 50
23 90
35 49
8 43
6 79
44 15
65 43
44 8
4 81
57 72
50 53
37 52
41 86
30 14
4 77
28 69
11 26
97 2
61 77
37 74
7 39
79 37
35 42
86 92
88 58
1 55
66 42
18 71
51 92
18 46
4 10
0 55
7 25
58 46
67 29
42 95
82 38
22 12
78 2
16 16
2 69
24 28
35 27
97 85
73 10
46 12
0 47
70 1
43 55
59 71
29 84
83 76
76 2
88 13
4 2
90 7
92 77
47 32
34 67
23 62
64 26
74 46
54 20
34 11
54 9
7 21
32 25
73 69
89 13
94 18
32 99
64 29
71 16
91 77
58 85
78 15
97 42
33 22
27 57
67 91
94 3
10 57
22 69
37 87
21 27
92 8
88 3
87 33
97 44
17 98
70 13
28 43
74 89
46 17
63 83
37 32
32 0
6 56
84 54
13 74
44 81
17 51
57 71
28 83
16 37
10 43
84 92
96 5
3 58
0 46
24 87
50 63
4 68
75 47
35 78
65 44
15 9
80 37
69 36
35 85
94 21
3 78
50 13
46 3
59 84
12 55
2 56
73 72
76 85
48 69
